													Elected																								
																																					
Rankin																																					
				REID			ATKINSON			NIELSEN			BELL			BEDDALL			REAVES			SCHWARZ			WERBA												
				Ian			Sallyanne			Richard			Debbie			David			Lester J.			Marian			Susan												
				(IND)			(LP)			(QG)						(ALP)			(CAP)			(NP)			(DEM)												
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.									
FIRST			1722	2.42		25635	36.03		1775	2.49		419	0.59		32157	45.19		1290	1.81		5051	7.10		3106	4.37		71155	- 									
SECOND			81	19.42		46	11.03		111	26.62			Excluded		111	26.62		13	3.12		12	2.88		43	10.31		417	  2									
	TOTAL		1803	2.53		25681	36.09		1886	2.65					32268	45.35		1303	1.83		5063	7.12		3149	4.43		71153	  2									
THIRD			226	17.37		279	21.45		138	10.61					209	16.06			Excluded		236	18.14		213	16.37		1301	  2									
	TOTAL		2029	2.85		25960	36.49		2024	2.84					32477	45.65					5299	7.45		3362	4.73		71151	  4									
FOURTH			460	22.87		284	14.12			Excluded					465	23.12					77	3.83		725	36.05		2011	  13									
	TOTAL		2489	3.50		26244	36.89								32942	46.31					5376	7.56		4087	5.75		71138	  17									
FIFTH				Excluded		700	28.36								492	19.94					237	9.60		1039	42.10		2468	  21									
	TOTAL					26944	37.89								33434	47.01					5613	7.89		5126	7.21		71117	  38									
SIXTH						1019	19.95								2868	56.14					1222	23.92			Excluded		5109	  17									
	TOTAL					27963	39.33								36302	51.06					6835	9.61					71100	  55									
SEVENTH						5684	83.21								1147	16.79						Excluded					6831	  4									
	TOTAL					33647	47.33								37449	52.67											71096	  59									
																Elected																					
																																					
Ryan																																					
				YOUNG			YUILE			SKYRING			MOORE			BRADY			MADDEN			SMITH			GILLAN			BACH									
				Sid			Fleur			Alan			John Colinton			Mark			Terry			Les			Jim			Willy									
				(DEM)			(ALP)			(IND)			(LP)			(NLP)			(IND)			(CAP)			(NP)			(QG)									
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.						
FIRST			5019	6.45		23698	30.43		431	0.55		40953	52.59		330	0.42		417	0.54		561	0.72		2662	3.42		3795	4.87		77866	- 						
SECOND			44	13.33		46	13.94		11	3.33		60	18.18			Excluded		45	13.64		14	4.24		12	3.64		98	29.70		330	- 						
	TOTAL		5063	6.50		23744	30.49		442	0.57		41013	52.67					462	0.59		575	0.74		2674	3.43		3893	5.00		77866	- 						
THIRD			74	16.89		44	10.05			Excluded		53	12.10					204	46.58		9	2.05		17	3.88		37	8.45		438	  4						
	TOTAL		5137	6.60		23788	30.55					41066	52.74					666	0.86		584	0.75		2691	3.46		3930	5.05		77862	  4						
FOURTH			79	13.55		59	10.12					150	25.73					93	15.95			Excluded		128	21.96		74	12.69		583	  1						
	TOTAL		5216	6.70		23847	30.63					41216	52.94					759	0.97					2819	3.62		4004	5.14		77861	  5						
FIFTH			158	20.82		85	11.20					129	17.00						Excluded					107	14.10		280	36.89		759	  0						
	TOTAL		5374	6.90		23932	30.74					41345	53.10											2926	3.76		4284	5.50		77861	  5						
SIXTH			180	6.15		76	2.60					2461	84.14												Excluded		208	7.11		2925	  1						
	TOTAL		5554	7.13		24008	30.83					43806	56.26														4492	5.77		77860	  6						
SEVENTH			2739	61.10		1015	22.64					729	16.26															Excluded		4483	  9						
	TOTAL		8293	10.65		25023	32.14					44535	57.21																	77851	  15						
EIGHTH				Excluded		5639	68.11					2640	31.89																	8279	  14						
	TOTAL					30662	39.39					47175	60.61																	77837	  29						
													Elected																								
																																					
Wide Bay																																					
				SMITH			CAPLICK			WOODLEY			BAKER			TRUSS			HARTSHORNE			PODGER															
				Ray			Judy			Marie			Andrew			Warren			Trevor John			Lily															
				(IND)			(ALP)			(DEM)			(CAP)			(NP)			(LP)			(QG)															
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.												
FIRST			1770	2.35		24861	32.94		2700	3.58		4279	5.67		33255	44.07		6519	8.64		2083	2.76		75467	- 												
SECOND				Excluded		689	39.19		352	20.02		175	9.95		217	12.34		58	3.30		267	15.19		1758	  12												
	TOTAL					25550	33.86		3052	4.04		4454	5.90		33472	44.36		6577	8.72		2350	3.11		75455	  12												
THIRD						913	38.90		640	27.27		286	12.19		249	10.61		259	11.04			Excluded		2347	  3												
	TOTAL					26463	35.07		3692	4.89		4740	6.28		33721	44.69		6836	9.06					75452	  15												
FOURTH						1623	44.03			Excluded		976	26.48		744	20.18		343	9.31					3686	  6												
	TOTAL					28086	37.23					5716	7.58		34465	45.68		7179	9.52					75446	  21												
FIFTH						1483	25.99						Excluded		3534	61.92		690	12.09					5707	  9												
	TOTAL					29569	39.20								37999	50.37		7869	10.43					75437	  30												
SIXTH						821	10.44								7044	89.56			Excluded					7865	  4												
	TOTAL					30390	40.29								45043	59.71								75433	  34												
																Elected																					
																																					
																																					
Western Australia																																					
																																					
																																					
Brand																																					
				EVANS			CANT			FAWCETT			ROBINSON			TILBURY			DICKS			FATIN															
				Andrea			Paul			Adrian Robert			Jacqui			Ray			Norm			Wendy															
				(GWA)			(CTA)			(LP)			(NLP)			(DEM)			(IND)			(ALP)															
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.												
FIRST			3707	4.93		1179	1.57		31174	41.45		259	0.34		1865	2.48		613	0.82		36413	48.42		75210	- 												
SECOND			79	30.98		18	7.06		55	21.57			Excluded		48	18.82		28	10.98		27	10.59		255	  4												
	TOTAL		3786	5.03		1197	1.59		31229	41.52					1913	2.54		641	0.85		36440	48.45		75206	  4												
THIRD			155	24.22		39	6.09		116	18.13					152	23.75			Excluded		178	27.81		640	  1												
	TOTAL		3941	5.24		1236	1.64		31345	41.68					2065	2.75					36618	48.69		75205	  5												
FOURTH			237	19.19			Excluded		715	57.89					115	9.31					168	13.60		1235	  1												
	TOTAL		4178	5.56					32060	42.63					2180	2.90					36786	48.91		75204	  6												
FIFTH			1039	47.75					489	22.47						Excluded					648	29.78		2176	  4												
	TOTAL		5217	6.94					32549	43.28											37434	49.78		75200	  10												
SIXTH				Excluded					2256	43.48											2932	56.52		5188	  29												
	TOTAL								34805	46.30											40366	53.70		75171	  39												
																						Elected															
																																					
Canning																																					
				JOHNSTON			TILBURY			GEAR			BESSELL			GOIRAN			DE LA HUNTY			ROBERTS															
				Ricky			Rosslyn			George			Daniel			Gerard			Shirley			Patti															
				(LP)			(DEM)			(ALP)			(GWA)			(CTA)			(IND)			(NLP)															
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.												
FIRST			28972	44.02		1688	2.56		29187	44.35		2663	4.05		1683	2.56		1372	2.08		253	0.38		65818	- 												
SECOND			35	14.00		13	5.20		24	9.60		61	24.40		21	8.40		96	38.40			Excluded		250	  3												
	TOTAL		29007	44.07		1701	2.58		29211	44.38		2724	4.14		1704	2.59		1468	2.23					65815	  3												
THIRD			518	35.33		186	12.69		168	11.46		404	27.56		190	12.96			Excluded					1466	  2												
	TOTAL		29525	44.86		1887	2.87		29379	44.64		3128	4.75		1894	2.88								65813	  5												
FOURTH			440	23.38			Excluded		528	28.06		775	41.18		139	7.39								1882	  5												
	TOTAL		29965	45.53					29907	45.45		3903	5.93		2033	3.09								65808	  10												
FIFTH			1394	68.74					198	9.76		436	21.50			Excluded								2028	  5												
	TOTAL		31359	47.66					30105	45.75		4339	6.59											65803	  15												
SIXTH			1413	32.68					2911	67.32			Excluded											4324	  15												
	TOTAL		32772	49.81					33016	50.19														65788	  30												
										Elected																											
																																					
Cowan																																					
				DIK			JAKOBSEN			EVANS			MILES			GODDEN																					
				Otto			Carolyn			Richard			Suzan			Stewart																					
				(GWA)			(ALP)			(LP)			(NLP)			(DEM)																					
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																		
FIRST			3197	4.56		30982	44.16		33472	47.71		398	0.57		2113	3.01		70162	- 																		
SECOND			158	39.90		52	13.13		73	18.43			Excluded		113	28.54		396	  2																		
	TOTAL		3355	4.78		31034	44.23		33545	47.81					2226	3.17		70160	  2																		
THIRD			1147	51.90		506	22.90		557	25.20						Excluded		2210	  16																		
	TOTAL		4502	6.42		31540	44.96		34102	48.62								70144	  18																		
FOURTH				Excluded		2872	63.98		1617	36.02								4489	  13																		
	TOTAL					34412	49.07		35719	50.93								70131	  31																		
										Elected																											
																																					
Curtin																																					
				DAVIES			BOUWER			GILCHRIST			DOUST			ROCHER			JONES																		
				Diana			Willem			David			Jon			Allan			Elisabeth																		
				(NLP)			(DEM)			(ALP)						(LP)			(GWA)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			1142	1.65		2368	3.42		17340	25.04		410	0.59		41417	59.80		6582	9.50		69259	- 															
SECOND			64	15.69		75	18.38		72	17.65			Excluded		106	25.98		91	22.30		408	  2															
	TOTAL		1206	1.74		2443	3.53		17412	25.14					41523	59.95		6673	9.64		69257	  2															
THIRD				Excluded		445	37.24		141	11.80					169	14.14		440	36.82		1195	  11															
	TOTAL					2888	4.17		17553	25.35					41692	60.21		7113	10.27		69246	  13															
FOURTH							Excluded		917	31.85					485	16.85		1477	51.30		2879	  9															
	TOTAL								18470	26.68					42177	60.92		8590	12.41		69237	  22															
FIFTH									5602	65.34					2972	34.66			Excluded		8574	  16															
	TOTAL								24072	34.78					45149	65.22					69221	  38															
																Elected																					
																																					
Forrest																																					
				READING			CHURCHES			PROSSER			PROCTER																								
				Jill			David			Geoff			Peter																								
				(GWA)			(DEM)			(LP)			(ALP)																								
Count			Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																					
FIRST			5869	8.21		3581	5.01		40099	56.07		21964	30.71		71513	- 																					
SECOND			1776	49.68			Excluded		956	26.74		843	23.58		3575	  6																					
	TOTAL		7645	10.69					41055	57.41		22807	31.89		71507	  6																					
THIRD				Excluded					3069	40.32		4543	59.68		7612	  33																					
	TOTAL								44124	61.73		27350	38.27		71474	  39																					
										Elected																											
																																					
Fremantle																																					
				PAPAPHOTIS			DAWKINS			HAYNES			SALTER			MULLINS																					
				John			John			Tom			Mary Teresa			Patrick																					
				(LP)			(ALP)			(NLP)			(GWA)			(DEM)																					
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																		
FIRST			27071	38.74		35084	50.20		755	1.08		4725	6.76		2247	3.22		69882	- 																		
SECOND			100	13.30		146	19.41			Excluded		407	54.12		99	13.16		752	  3																		
	TOTAL		27171	38.88		35230	50.42					5132	7.34		2346	3.36		69879	  3																		
THIRD			453	19.33		485	20.70					1405	59.97			Excluded		2343	  3																		
	TOTAL		27624	39.53		35715	51.11					6537	9.36					69876	  6																		
FOURTH			1867	28.60		4660	71.40						Excluded					6527	  10																		
	TOTAL		29491	42.21		40375	57.79											69866	  16																		
							Elected																														
																																					
Kalgoorlie																																					
				O'KENNY			CHAPPLE			PEEBLES			GREEN			CAMPBELL			RIGBY																		
				James			Robin			Shyama			Don			Graeme			Byron P																		
				(IND)			(GWA)			(DEM)			(LP)			(ALP)			(NLP)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			2001	3.09		2702	4.17		1713	2.65		22406	34.61		35187	54.36		723	1.12		64732	- 															
SECOND			129	17.94		162	22.53		99	13.77		146	20.31		183	25.45			Excluded		719	  4															
	TOTAL		2130	3.29		2864	4.42		1812	2.80		22552	34.84		35370	54.64					64728	  4															
THIRD			342	18.93		702	38.85			Excluded		340	18.82		423	23.41					1807	  5															
	TOTAL		2472	3.82		3566	5.51					22892	35.37		35793	55.30					64723	  9															
FOURTH				Excluded		1233	50.20					780	31.76		443	18.04					2456	  16															
	TOTAL					4799	7.42					23672	36.58		36236	56.00					64707	  25															
FIFTH							Excluded					2235	46.87		2534	53.13					4769	  30															
	TOTAL											25907	40.06		38770	59.94					64677	  55															
																Elected																					
																																					
Moore																																					
				FILING			NOVAKOVIC			POWER			MAGYAR			BROWN																					
				Paul			Alex			Christine			Stephen			Libby																					
				(LP)			(NLP)			(ALP)			(GWA)			(DEM)																					
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																		
FIRST			39326	54.81		405	0.56		25089	34.97		4063	5.66		2866	3.99		71749	- 																		
SECOND			108	26.80			Excluded		76	18.86		147	36.48		72	17.87		403	  2																		
	TOTAL		39434	54.96					25165	35.07		4210	5.87		2938	4.09		71747	  2																		
THIRD			578	19.71					596	20.32		1759	59.97			Excluded		2933	  5																		
	TOTAL		40012	55.77					25761	35.91		5969	8.32					71742	  7																		
FOURTH			2113	35.46					3845	64.54			Excluded					5958	  11																		
	TOTAL		42125	58.73					29606	41.27								71731	  18																		
				Elected																																	
																																					
O'Connor																																					
				MASON			TUCKEY			HOWE			LAMBERT			DUNNE			LEE																		
				John			Wilson			Pat			Anne			John Forrest			Jim																		
				(ALP)			(LP)			(DEM)			(GWA)			(IND)			(IND)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			15144	21.64		47777	68.26		2358	3.37		2287	3.27		1459	2.08		963	1.38		69988	- 															
SECOND			48	5.02		214	22.38		39	4.08		62	6.49		593	62.03			Excluded		956	  7															
	TOTAL		15192	21.71		47991	68.58		2397	3.43		2349	3.36		2052	2.93					69981	  7															
THIRD			176	8.59		877	42.80		310	15.13		686	33.48			Excluded					2049	  3															
	TOTAL		15368	21.96		48868	69.83		2707	3.87		3035	4.34								69978	  10															
FOURTH			571	21.12		743	27.49			Excluded		1389	51.39								2703	  4															
	TOTAL		15939	22.78		49611	70.90					4424	6.32								69974	  14															
FIFTH			2235	50.75		2169	49.25						Excluded								4404	  20															
	TOTAL		18174	25.98		51780	74.02														69954	  34															
							Elected																														
																																					
Pearce																																					
				HALL			LAMBERT			JEBB			MOYLAN			FORECAST																					
				Stephen Louis George			Peter			Patrick			Judi			Mark																					
				(GWA)			(DEM)			(ALP)			(LP)			(NP)																					
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																		
FIRST			5458	8.06		3077	4.54		22065	32.58		34777	51.35		2345	3.46		67722	- 																		
SECOND			228	9.74		193	8.25		135	5.77		1784	76.24			Excluded		2340	  5																		
	TOTAL		5686	8.40		3270	4.83		22200	32.78		36561	53.99					67717	  5																		
THIRD			1953	59.83			Excluded		688	21.08		623	19.09					3264	  6																		
	TOTAL		7639	11.28					22888	33.80		37184	54.92					67711	  11																		
FOURTH				Excluded					5021	66.00		2587	34.00					7608	  31																		
	TOTAL								27909	41.24		39771	58.76					67680	  42																		
													Elected																								
																																					
Perth																																					
				BIGNELL			HOVANE			GOFF			SMITH			MOLLOY			KNIGHT			BLURTON			BENJAMIN			CRESSWELL									
				Chris			Michelle			Michael			Stephen			Patsy			Irene			Peter			Jennifer			Barney									
				(CTA)						(IND)			(ALP)			(GWA)			(DEM)			(IND)			(NLP)			(LP)									
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.						
FIRST			1499	2.20		587	0.86		857	1.26		31585	46.37		3836	5.63		1581	2.32		1460	2.14		268	0.39		26440	38.82		68113	- 						
SECOND			8	3.02		8	3.02		6	2.26		27	10.19		88	33.21		23	8.68		47	17.74			Excluded		58	21.89		265	  3						
	TOTAL		1507	2.21		595	0.87		863	1.27		31612	46.41		3924	5.76		1604	2.36		1507	2.21					26498	38.90		68110	  3						
THIRD			76	12.88			Excluded		66	11.19		96	16.27		278	47.12		36	6.10		15	2.54					23	3.90		590	  5						
	TOTAL		1583	2.32					929	1.36		31708	46.56		4202	6.17		1640	2.41		1522	2.23					26521	38.94		68105	  8						
FOURTH			109	11.78						Excluded		347	37.51		158	17.08		66	7.14		180	19.46					65	7.03		925	  4						
	TOTAL		1692	2.48								32055	47.07		4360	6.40		1706	2.51		1702	2.50					26586	39.04		68101	  12						
FIFTH				Excluded								840	50.88		199	12.05		93	5.63		124	7.51					395	23.92		1651	  41						
	TOTAL											32895	48.33		4559	6.70		1799	2.64		1826	2.68					26981	39.64		68060	  53						
SIXTH												400	22.28		729	40.61			Excluded		422	23.51					244	13.59		1795	  4						
	TOTAL											33295	48.92		5288	7.77					2248	3.30					27225	40.00		68056	  57						
SEVENTH												512	22.82		892	39.75						Excluded					840	37.43		2244	  4						
	TOTAL											33807	49.68		6180	9.08											28065	41.24		68052	  61						
EIGHTH												4395	71.24			Excluded											1774	28.76		6169	  11						
	TOTAL											38202	56.15														29839	43.85		68041	  72						
													Elected																								
																																					
Stirling																																					
				JEFFREYS			D'CRUZ			ECONOMOU			BOLAND			CAMERON			EDWARDS																		
				Richard			Cathryn			Dean			Kate			Eoin			Ron																		
				(DEM)			(NLP)			(IND)			(GWA)			(LP)			(ALP)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			2152	3.14		329	0.48		640	0.93		3350	4.88		32337	47.13		29804	43.44		68612	- 															
SECOND			84	25.85			Excluded		61	18.77		110	33.85		38	11.69		32	9.85		325	  4															
	TOTAL		2236	3.26					701	1.02		3460	5.04		32375	47.19		29836	43.49		68608	  4															
THIRD			221	31.71						Excluded		253	36.30		130	18.65		93	13.34		697	  4															
	TOTAL		2457	3.58								3713	5.41		32505	47.38		29929	43.63		68604	  8															
FOURTH				Excluded								1512	62.20		458	18.84		461	18.96		2431	  26															
	TOTAL											5225	7.62		32963	48.07		30390	44.31		68578	  34															
FIFTH													Excluded		2323	44.59		2887	55.41		5210	  15															
	TOTAL														35286	51.47		33277	48.53		68563	  49															
																Elected																					
																																					
Swan																																					
				CAMINSCHI			GARSWOOD			HILBERT			THOMSON			MILLAR			LEISHMAN			BEAZLEY			WEIR												
				Andrew			Luke			Bryan			Andrew			Don			Anne			Kim			Isobel												
				(IND)			(IND)			(LP)			(GWA)			(DEM)			(NLP)			(ALP)			(IND)												
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.									
FIRST			807	1.19		576	0.85		30565	45.22		3492	5.17		1733	2.56		260	0.38		29750	44.01		415	0.61		67598	- 									
SECOND			9	3.47		10	3.86		36	13.90		86	33.20		36	13.90			Excluded		45	17.37		37	14.29		259	  1									
	TOTAL		816	1.21		586	0.87		30601	45.27		3578	5.29		1769	2.62					29795	44.08		452	0.67		67597	  1									
THIRD			116	25.84		73	16.26		54	12.03		86	19.15		39	8.69					81	18.04			Excluded		449	  3									
	TOTAL		932	1.38		659	0.97		30655	45.35		3664	5.42		1808	2.67					29876	44.20					67594	  4									
FOURTH			255	38.93			Excluded		65	9.92		167	25.50		90	13.74					78	11.91					655	  4									
	TOTAL		1187	1.76					30720	45.45		3831	5.67		1898	2.81					29954	44.32					67590	  8									
FIFTH				Excluded					577	49.66		348	29.95		147	12.65					90	7.75					1162	  25									
	TOTAL								31297	46.32		4179	6.19		2045	3.03					30044	44.47					67565	  33									
SIXTH									362	17.78		1151	56.53			Excluded					523	25.69					2036	  9									
	TOTAL								31659	46.86		5330	7.89								30567	45.25					67556	  42									
SEVENTH									1964	36.96			Excluded								3350	63.04					5314	  16									
	TOTAL								33623	49.78											33917	50.22					67540	  58									
																						Elected															
																																					
Tangney																																					
				SUNDANCER			JORDAN			BRYANT			BARRETT			TRENNING			WILLIAMS																		
				Mark			Jason			Don			Ken			John			Daryl Robert																		
				(GWA)			(ALP)			(DEM)			(NLP)			(CTA)			(LP)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			3976	5.83		21549	31.58		2449	3.59		303	0.44		1048	1.54		38910	57.02		68235	- 															
SECOND			106	34.98		42	13.86		54	17.82			Excluded		43	14.19		58	19.14		303	- 															
	TOTAL		4082	5.98		21591	31.64		2503	3.67					1091	1.60		38968	57.11		68235	- 															
THIRD			132	12.11		119	10.92		119	10.92						Excluded		720	66.06		1090	  1															
	TOTAL		4214	6.18		21710	31.82		2622	3.84								39688	58.16		68234	  1															
FOURTH			1356	51.85		669	25.58			Excluded								590	22.56		2615	  7															
	TOTAL		5570	8.16		22379	32.80											40278	59.04		68227	  8															
FIFTH				Excluded		3637	65.56											1911	34.44		5548	  22															
	TOTAL					26016	38.14											42189	61.86		68205	  30															
																			Elected																		
																																					
																																					
South Australia																																					
																																					
																																					
Adelaide																																					
				KING			BIDSTRUP			HANIEH			FENWICK			MITCHELL			WORTH			MATUHINA			CATLEY												
				Jack			David			Adam			Peter			Matthew			Trish			Chris			Bob												
				(IND)			(IND)						(NLP)			(DEM)			(LP)			(IND)			(ALP)												
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.									
FIRST			1624	2.12		295	0.39		558	0.73		1514	1.98		6451	8.43		34296	44.82		318	0.42		31459	41.11		76515	- 									
SECOND			147	50.34			Excluded		30	10.27		29	9.93		17	5.82		30	10.27		17	5.82		22	7.53		292	  3									
	TOTAL		1771	2.31					588	0.77		1543	2.02		6468	8.45		34326	44.86		335	0.44		31481	41.15		76512	  3									
THIRD			120	37.04					14	4.32		27	8.33		45	13.89		73	22.53			Excluded		45	13.89		324	  11									
	TOTAL		1891	2.47					602	0.79		1570	2.05		6513	8.51		34399	44.97					31526	41.21		76501	  14									
FOURTH			100	16.72						Excluded		75	12.54		306	51.17		18	3.01					99	16.56		598	  4									
	TOTAL		1991	2.60								1645	2.15		6819	8.91		34417	44.99					31625	41.34		76497	  18									
FIFTH			287	17.52									Excluded		813	49.63		239	14.59					299	18.25		1638	  7									
	TOTAL		2278	2.98											7632	9.98		34656	45.31					31924	41.74		76490	  25									
SIXTH				Excluded											1557	70.52		381	17.26					270	12.23		2208	  70									
	TOTAL														9189	12.02		35037	45.85					32194	42.13		76420	  95									
SEVENTH																Excluded		4151	45.43					4987	54.57		9138	  51									
	TOTAL																	39188	51.31					37181	48.69		76369	  146									
																			Elected																		
																																					
Barker																																					
				WELLS			KENT			ANDERSEN			BOYLAN			WIKBLOM			EARLY			MCLACHLAN															
				Chris			Deidre			Regine			Francis Damien			Stephen			Harry			Ian Murray															
				(NLP)			(CTA)			(DEM)			(IND)			(IND)			(ALP)			(LP)															
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.												
FIRST			1784	2.31		1548	2.00		4742	6.13		1399	1.81		1221	1.58		19939	25.79		46667	60.37		77300	- 												
SECOND			80	6.64		66	5.48		98	8.14		570	47.34			Excluded		205	17.03		185	15.37		1204	  17												
	TOTAL		1864	2.41		1614	2.09		4840	6.26		1969	2.55					20144	26.07		46852	60.62		77283	  17												
THIRD			224	13.93			Excluded		261	16.23		185	11.50					158	9.83		780	48.51		1608	  6												
	TOTAL		2088	2.70					5101	6.60		2154	2.79					20302	26.27		47632	61.64		77277	  23												
FOURTH				Excluded					1328	64.94		293	14.33					183	8.95		241	11.78		2045	  43												
	TOTAL								6429	8.32		2447	3.17					20485	26.52		47873	61.98		77234	  66												
FIFTH									1109	45.47			Excluded					593	24.31		737	30.22		2439	  8												
	TOTAL								7538	9.76								21078	27.29		48610	62.95		77226	  74												
SIXTH										Excluded								5187	69.11		2318	30.89		7505	  33												
	TOTAL																	26265	34.03		50928	65.97		77193	  107												
																						Elected															
																																					
Bonython																																					
				BLEWETT			MCALEER			BROOKFIELD			HOOD			ROCCA			HANNAFORD			MAAS															
				Neal			Eamon			Ian			Dennis			Tony			Bruce			Colin															
				(ALP)			(NLP)			(LP)			(CTA)			(IND)			(IND)			(DEM)															
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.												
FIRST			38820	55.60		667	0.96		20032	28.69		1099	1.57		1994	2.86		615	0.88		6596	9.45		69823	- 												
SECOND			85	13.84		21	3.42		53	8.63		37	6.03		261	42.51			Excluded		157	25.57		614	  1												
	TOTAL		38905	55.72		688	0.99		20085	28.77		1136	1.63		2255	3.23					6753	9.67		69822	  1												
THIRD			207	30.22			Excluded		127	18.54		92	13.43		102	14.89					157	22.92		685	  3												
	TOTAL		39112	56.02					20212	28.95		1228	1.76		2357	3.38					6910	9.90		69819	  4												
FOURTH			238	19.51					489	40.08			Excluded		272	22.30					221	18.11		1220	  8												
	TOTAL		39350	56.37					20701	29.65					2629	3.77					7131	10.21		69811	  12												
FIFTH			528	20.14					534	20.37						Excluded					1559	59.48		2621	  8												
	TOTAL		39878	57.13					21235	30.42											8690	12.45		69803	  20												
SIXTH			5296	61.16					3363	38.84												Excluded		8659	  31												
	TOTAL		45174	64.75					24598	35.25														69772	  51												
				Elected																																	
																																					
Boothby																																					
				THACKRAH			ORR			MACEY			HALL			MORRIS																					
				David			Cathy			Reg			Steele			Bevan																					
				(DEM)			(ALP)			(IND)			(LP)			(NLP)																					
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																		
FIRST			7560	9.59		26556	33.67		1399	1.77		41708	52.88		1650	2.09		78873	- 																		
SECOND			402	28.82		272	19.50			Excluded		440	31.54		281	20.14		1395	  4																		
	TOTAL		7962	10.10		26828	34.02					42148	53.44		1931	2.45		78869	  4																		
THIRD			1056	54.91		349	18.15					518	26.94			Excluded		1923	  8																		
	TOTAL		9018	11.44		27177	34.46					42666	54.10					78861	  12																		
FOURTH				Excluded		6089	67.81					2891	32.19					8980	  38																		
	TOTAL					33266	42.20					45557	57.80					78823	  50																		
													Elected																								
																																					
Grey																																					
				CROWE			VINCENT			MUNCHENBERG			ROGERS			PILTZ			FISHER			SOLOMON			NETTLE			WILSON			OATES			WAKELIN			
				G R			Colin George			Jeff			Matthew			Barry			John			Peter			Rod			Anne			Roger M			Barry Hugh			
				(IND)			(NLP)			(IND)			(DEM)			(ALP)			(IND)			(IND)			(NP)			(CTA)			(CAP)			(LP)			
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.
FIRST			6248	7.97		445	0.57		354	0.45		2318	2.96		29963	38.23		307	0.39		220	0.28		2878	3.67		813	1.04		124	0.16		34703	44.28		78373	- 
SECOND			18	14.52		4	3.23		4	3.23		4	3.23		5	4.03		5	4.03		11	8.87		18	14.52		31	25.00			Excluded		24	19.35		124	- 
	TOTAL		6266	8.00		449	0.57		358	0.46		2322	2.96		29968	38.24		312	0.40		231	0.29		2896	3.70		844	1.08					34727	44.31		78373	- 
THIRD			34	14.78		5	2.17		15	6.52		19	8.26		28	12.17		62	26.96			Excluded		32	13.91		8	3.48					27	11.74		230	  1
	TOTAL		6300	8.04		454	0.58		373	0.48		2341	2.99		29996	38.27		374	0.48					2928	3.74		852	1.09					34754	44.34		78372	  1
FOURTH			110	29.97		46	12.53			Excluded		28	7.63		44	11.99		44	11.99					45	12.26		18	4.90					32	8.72		367	  6
	TOTAL		6410	8.18		500	0.64					2369	3.02		30040	38.33		418	0.53					2973	3.79		870	1.11					34786	44.39		78366	  7
FIFTH			142	34.05		23	5.52					69	16.55		77	18.47			Excluded					50	11.99		25	6.00					31	7.43		417	  1
	TOTAL		6552	8.36		523	0.67					2438	3.11		30117	38.43								3023	3.86		895	1.14					34817	44.43		78365	  8
SIXTH			211	40.34			Excluded					112	21.41		80	15.30								21	4.02		42	8.03					57	10.90		523	  0
	TOTAL		6763	8.63								2550	3.25		30197	38.53								3044	3.88		937	1.20					34874	44.50		78365	  8
SEVENTH			196	21.19								79	8.54		99	10.70								161	17.41			Excluded					390	42.16		925	  12
